CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,Synonyms,HBondDonorCount,HBondAcceptorCount
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137646330","N-[[1-[2-(dimethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C22H22N6O","386.4","['CHEMBL4084330']","1","6"
"137659173","N-[[1-[2-(diethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C24H26N6O","414.5","['CHEMBL4102293']","1","6"
"137659173","N-[[1-[2-(diethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C24H26N6O","414.5","['CHEMBL4102293']","1","6"
"137659173","N-[[1-[2-(diethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C24H26N6O","414.5","['CHEMBL4102293']","1","6"
"137659173","N-[[1-[2-(diethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C24H26N6O","414.5","['CHEMBL4102293']","1","6"
"137659173","N-[[1-[2-(diethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C24H26N6O","414.5","['CHEMBL4102293']","1","6"
"137659173","N-[[1-[2-(diethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C24H26N6O","414.5","['CHEMBL4102293']","1","6"
"137659173","N-[[1-[2-(diethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C24H26N6O","414.5","['CHEMBL4102293']","1","6"
"137659173","N-[[1-[2-(diethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C24H26N6O","414.5","['CHEMBL4102293']","1","6"
"137659173","N-[[1-[2-(diethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C24H26N6O","414.5","['CHEMBL4102293']","1","6"
"137659173","N-[[1-[2-(diethylamino)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C24H26N6O","414.5","['CHEMBL4102293']","1","6"
"137655340","N-[[1-(2-aminoethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1=CC=C2C(=C1)C(=C3C(=N2)C4=CC=CC=C4O3)NCC5=CN(N=N5)CCN","C20H18N6O","358.4","['CHEMBL4092087']","2","6"
"137655340","N-[[1-(2-aminoethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1=CC=C2C(=C1)C(=C3C(=N2)C4=CC=CC=C4O3)NCC5=CN(N=N5)CCN","C20H18N6O","358.4","['CHEMBL4092087']","2","6"
"137655340","N-[[1-(2-aminoethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1=CC=C2C(=C1)C(=C3C(=N2)C4=CC=CC=C4O3)NCC5=CN(N=N5)CCN","C20H18N6O","358.4","['CHEMBL4092087']","2","6"
"137655340","N-[[1-(2-aminoethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1=CC=C2C(=C1)C(=C3C(=N2)C4=CC=CC=C4O3)NCC5=CN(N=N5)CCN","C20H18N6O","358.4","['CHEMBL4092087']","2","6"
"137655340","N-[[1-(2-aminoethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1=CC=C2C(=C1)C(=C3C(=N2)C4=CC=CC=C4O3)NCC5=CN(N=N5)CCN","C20H18N6O","358.4","['CHEMBL4092087']","2","6"
"137655340","N-[[1-(2-aminoethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1=CC=C2C(=C1)C(=C3C(=N2)C4=CC=CC=C4O3)NCC5=CN(N=N5)CCN","C20H18N6O","358.4","['CHEMBL4092087']","2","6"
"137655340","N-[[1-(2-aminoethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1=CC=C2C(=C1)C(=C3C(=N2)C4=CC=CC=C4O3)NCC5=CN(N=N5)CCN","C20H18N6O","358.4","['CHEMBL4092087']","2","6"
"137655340","N-[[1-(2-aminoethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1=CC=C2C(=C1)C(=C3C(=N2)C4=CC=CC=C4O3)NCC5=CN(N=N5)CCN","C20H18N6O","358.4","['CHEMBL4092087']","2","6"
"137655340","N-[[1-(2-aminoethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1=CC=C2C(=C1)C(=C3C(=N2)C4=CC=CC=C4O3)NCC5=CN(N=N5)CCN","C20H18N6O","358.4","['CHEMBL4092087']","2","6"
"137655340","N-[[1-(2-aminoethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1=CC=C2C(=C1)C(=C3C(=N2)C4=CC=CC=C4O3)NCC5=CN(N=N5)CCN","C20H18N6O","358.4","['CHEMBL4092087']","2","6"
"137636749","N-[[1-(2-morpholin-4-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1COCCN1CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O2","428.5","['CHEMBL4064369']","1","7"
"137636749","N-[[1-(2-morpholin-4-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1COCCN1CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O2","428.5","['CHEMBL4064369']","1","7"
"137636749","N-[[1-(2-morpholin-4-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1COCCN1CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O2","428.5","['CHEMBL4064369']","1","7"
"137636749","N-[[1-(2-morpholin-4-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1COCCN1CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O2","428.5","['CHEMBL4064369']","1","7"
"137636749","N-[[1-(2-morpholin-4-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1COCCN1CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O2","428.5","['CHEMBL4064369']","1","7"
"137636749","N-[[1-(2-morpholin-4-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1COCCN1CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O2","428.5","['CHEMBL4064369']","1","7"
"137636749","N-[[1-(2-morpholin-4-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1COCCN1CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O2","428.5","['CHEMBL4064369']","1","7"
"137636749","N-[[1-(2-morpholin-4-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1COCCN1CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O2","428.5","['CHEMBL4064369']","1","7"
"137636749","N-[[1-(2-morpholin-4-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1COCCN1CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O2","428.5","['CHEMBL4064369']","1","7"
"137636749","N-[[1-(2-morpholin-4-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1COCCN1CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O2","428.5","['CHEMBL4064369']","1","7"
"137642532","N-[[1-(2-pyrrolidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(C1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O","412.5","['CHEMBL4088770']","1","6"
"137642532","N-[[1-(2-pyrrolidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(C1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O","412.5","['CHEMBL4088770']","1","6"
"137642532","N-[[1-(2-pyrrolidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(C1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O","412.5","['CHEMBL4088770']","1","6"
"137642532","N-[[1-(2-pyrrolidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(C1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O","412.5","['CHEMBL4088770']","1","6"
"137642532","N-[[1-(2-pyrrolidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(C1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O","412.5","['CHEMBL4088770']","1","6"
"137642532","N-[[1-(2-pyrrolidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(C1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O","412.5","['CHEMBL4088770']","1","6"
"137642532","N-[[1-(2-pyrrolidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(C1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O","412.5","['CHEMBL4088770']","1","6"
"137642532","N-[[1-(2-pyrrolidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(C1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O","412.5","['CHEMBL4088770']","1","6"
"137642532","N-[[1-(2-pyrrolidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(C1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O","412.5","['CHEMBL4088770']","1","6"
"137642532","N-[[1-(2-pyrrolidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(C1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C24H24N6O","412.5","['CHEMBL4088770']","1","6"
"137639056","N-[[1-(2-piperidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H26N6O","426.5","['CHEMBL4069956']","1","6"
"137639056","N-[[1-(2-piperidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H26N6O","426.5","['CHEMBL4069956']","1","6"
"137639056","N-[[1-(2-piperidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H26N6O","426.5","['CHEMBL4069956']","1","6"
"137639056","N-[[1-(2-piperidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H26N6O","426.5","['CHEMBL4069956']","1","6"
"137639056","N-[[1-(2-piperidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H26N6O","426.5","['CHEMBL4069956']","1","6"
"137639056","N-[[1-(2-piperidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H26N6O","426.5","['CHEMBL4069956']","1","6"
"137639056","N-[[1-(2-piperidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H26N6O","426.5","['CHEMBL4069956']","1","6"
"137639056","N-[[1-(2-piperidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H26N6O","426.5","['CHEMBL4069956']","1","6"
"137639056","N-[[1-(2-piperidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H26N6O","426.5","['CHEMBL4069956']","1","6"
"137639056","N-[[1-(2-piperidin-1-ylethyl)triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","C1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H26N6O","426.5","['CHEMBL4069956']","1","6"
"137658203","N-[[1-[2-(4-methylpiperazin-1-yl)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H27N7O","441.5","['CHEMBL4105525']","1","7"
"137658203","N-[[1-[2-(4-methylpiperazin-1-yl)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H27N7O","441.5","['CHEMBL4105525']","1","7"
"137658203","N-[[1-[2-(4-methylpiperazin-1-yl)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H27N7O","441.5","['CHEMBL4105525']","1","7"
"137658203","N-[[1-[2-(4-methylpiperazin-1-yl)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H27N7O","441.5","['CHEMBL4105525']","1","7"
"137658203","N-[[1-[2-(4-methylpiperazin-1-yl)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H27N7O","441.5","['CHEMBL4105525']","1","7"
"137658203","N-[[1-[2-(4-methylpiperazin-1-yl)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H27N7O","441.5","['CHEMBL4105525']","1","7"
"137658203","N-[[1-[2-(4-methylpiperazin-1-yl)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H27N7O","441.5","['CHEMBL4105525']","1","7"
"137658203","N-[[1-[2-(4-methylpiperazin-1-yl)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H27N7O","441.5","['CHEMBL4105525']","1","7"
"137658203","N-[[1-[2-(4-methylpiperazin-1-yl)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H27N7O","441.5","['CHEMBL4105525']","1","7"
"137658203","N-[[1-[2-(4-methylpiperazin-1-yl)ethyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN1CCN(CC1)CCN2C=C(N=N2)CNC3=C4C(=NC5=CC=CC=C53)C6=CC=CC=C6O4","C25H27N7O","441.5","['CHEMBL4105525']","1","7"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137642259","N-[[1-[3-(dimethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CN(C)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C23H24N6O","400.5","['CHEMBL4087642']","1","6"
"137658991","N-[[1-[3-(diethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C25H28N6O","428.5","['CHEMBL4097792']","1","6"
"137658991","N-[[1-[3-(diethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C25H28N6O","428.5","['CHEMBL4097792']","1","6"
"137658991","N-[[1-[3-(diethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C25H28N6O","428.5","['CHEMBL4097792']","1","6"
"137658991","N-[[1-[3-(diethylamino)propyl]triazol-4-yl]methyl]-[1]benzofuro[3,2-b]quinolin-11-amine","CCN(CC)CCCN1C=C(N=N1)CNC2=C3C(=NC4=CC=CC=C42)C5=CC=CC=C5O3","C25H28N6O","428.5","['CHEMBL4097792']","1","6"
